#time,	NE,	NI
1198	0.6132	0.0888
1199	0.332	0.0816
1200	0.0798	0.017
1201	0.1242	0.0218
1202	0.1996	0.0214
1203	0.0456	0.0126
1204	0.0054	0.0084
1205	0.0594	0.02
1206	0.2706	0.0006
1207	0.5924	0.0876
1208	0.3198	0.0796
1209	0.1024	0.0196
1210	0.1456	0.022
1211	0.1426	0.0138
1212	0.033	0.0098
1213	0.0616	0.0194
1214	0.001	0.0002
1215	0.3024	0
1216	0.6166	0.1134
1217	0.332	0.08
1218	0.1362	0.0218
1219	0.1376	0.016
1220	0.1384	0.0096
1221	0.0736	0.02
1222	0.0006	0.0086
1223	0.0014	0.0084
1224	0.2994	0.0136
1225	0.6156	0.0926
1226	0.344	0.0818
1227	0.1056	0.0196
1228	0.0964	0.0092
1229	0.131	0.0188
1230	0.0354	0.0106
1231	0.0038	0.0098
1232	0.0114	0.0158
1233	0.256	0.012
1234	0.6224	0.1
1235	0.3396	0.0812
1236	0.0852	0.0106
1237	0.1132	0.0182
1238	0.0996	0.0106
1239	0.0338	0.0102
1240	0.0256	0.0226
1241	0.001	0.0002
1242	0.3272	0.0086
1243	0.6532	0.1016
1244	0.3698	0.0854
1245	0.1834	0.0244
1246	0.1162	0.0124
1247	0.1164	0.011
1248	0.1036	0.0234
1249	0.052	0.0192
1250	0.001	0.0002
1251	0.3246	0
1252	0.6344	0.101
1253	0.3886	0.075
1254	0.081	0.0056
1255	0.0752	0.0058
1256	0.132	0.0176
1257	0.1066	0.0246
1258	0.0462	0.016
1259	0.0006	0.0002
1260	0.3512	0.011
1261	0.6794	0.1226
1262	0.3624	0.0732
1263	0.052	0.0034
1264	0.0774	0.0108
1265	0.1328	0.0216
1266	0.0788	0.0234
1267	0.0004	0.0004
1268	0.0008	0.0002
1269	0.3642	0.0002
1270	0.6558	0.118
1271	0.2928	0.065
1272	0.0642	0.01
1273	0.1128	0.0208
1274	0.2282	0.023
1275	0.096	0.0256
1276	0	0
1277	0.0008	0.0004
1278	0.3682	0.0212
1279	0.5898	0.1022
1280	0.242	0.0604
1281	0.0674	0.0152
1282	0.1052	0.022
1283	0.141	0.0232
1284	0.0406	0.012
1285	0.0008	0.0084
1286	0.001	0.0192
1287	0.3582	0.0006
1288	0.5852	0.1046
1289	0.2532	0.0622
1290	0.1056	0.0226
1291	0.1388	0.0262
1292	0.156	0.0192
1293	0.0248	0.0088
1294	0.0718	0.0214
1295	0.0002	0.0096
1296	0.377	0.0096
1297	0.6268	0.1168
1298	0.2472	0.0584
1299	0.1404	0.0214
1300	0.1436	0.0188
1301	0.155	0.0088
1302	0.0732	0.0212
1303	0.0004	0.0004
1304	0.0006	0.0004
1305	0.3696	0.002
1306	0.6306	0.12
1307	0.2684	0.0596
1308	0.1214	0.0206
1309	0.1232	0.0086
1310	0.2156	0.0208
1311	0.0854	0.0234
1312	0.0008	0.0002
1313	0.0008	0.0002
1314	0.3952	0.0218
1315	0.601	0.1142
1316	0.2492	0.0606
1317	0.0614	0.011
1318	0.1002	0.0204
1319	0.128	0.0206
1320	0.0312	0.0102
1321	0.0108	0.01
1322	0.0274	0.0204
1323	0.3898	0.0102
1324	0.6274	0.1326
1325	0.2468	0.0566
1326	0.1048	0.0154
1327	0.15	0.0208
1328	0.141	0.0116
1329	0.0278	0.0094
1330	0.0276	0.0212
1331	0.0006	0.0002
1332	0.4144	0.0182
1333	0.6366	0.1228
1334	0.2466	0.0546
1335	0.1406	0.0184
1336	0.1378	0.0136
1337	0.1348	0.009
1338	0.0802	0.0216
1339	0.0008	0.0108
1340	0.0004	0.0098
1341	0.3812	0.0144
1342	0.6312	0.121
1343	0.2486	0.0556
1344	0.0866	0.0146
1345	0.087	0.0114
1346	0.1316	0.0218
1347	0.0378	0.012
1348	0.0008	0.0086
1349	0.0004	0.014
1350	0.3336	0
1351	0.646	0.1256
1352	0.2416	0.0576
1353	0.083	0.0122
1354	0.125	0.0228
1355	0.1476	0.0198
1356	0.0312	0.0098
1357	0.0384	0.0198
1358	0.0006	0.0002
1359	0.4558	0.0174
1360	0.6482	0.1298
1361	0.2186	0.0472
1362	0.1082	0.0116
1363	0.0882	0.0144
1364	0.0848	0.01
1365	0.0864	0.0222
1366	0.0344	0.0134
1367	0.0004	0.0004
1368	0.4702	0.0058
1369	0.6794	0.141
1370	0.269	0.0436
1371	0.1072	0.01
1372	0.1056	0.0104
1373	0.1572	0.0216
1374	0.0718	0.0226
1375	0.0008	0.0004
1376	0.0008	0.0002
1377	0.4834	0
1378	0.6648	0.1406
1379	0.2114	0.0398
1380	0.0678	0.005
1381	0.1092	0.0152
1382	0.238	0.0218
1383	0.0956	0.0264
1384	0.0012	0
1385	0.0004	0.0004
1386	0.4858	0.0212
1387	0.6138	0.1312
1388	0.1462	0.0356
1389	0.0486	0.0098
1390	0.0988	0.0206
1391	0.1338	0.0228
1392	0.0384	0.0134
1393	0.001	0.0072
1394	0.0014	0.018
1395	0.4838	0.0178
1396	0.6148	0.1354
1397	0.1514	0.037
1398	0.0932	0.0204
1399	0.1388	0.0268
1400	0.1598	0.023
1401	0.0194	0.0084
1402	0.0568	0.0206
1403	0.0004	0.0002
1404	0.4994	0.0108
1405	0.6318	0.144
1406	0.1372	0.0298
1407	0.1184	0.0182
1408	0.1274	0.0196
1409	0.1374	0.0086
1410	0.0424	0.0206
1411	0.0002	0
1412	0.0016	0.0002
1413	0.4936	0.0006
1414	0.643	0.1518
1415	0.1562	0.0298
1416	0.1282	0.0184
1417	0.1522	0.0112
1418	0.244	0.0214
1419	0.0832	0.0234
1420	0.0008	0.0002
1421	0.0014	0.0002
1422	0.5148	0.0386
1423	0.5852	0.1334
1424	0.123	0.0304
1425	0.0518	0.01
1426	0.1008	0.0206
1427	0.1264	0.0212
1428	0.0272	0.0104
1429	0.0158	0.0104
1430	0.0868	0.0218
1431	0.5704	0.0474
1432	0.5968	0.1402
1433	0.1214	0.0236
1434	0.1064	0.015
1435	0.1628	0.0214
1436	0.091	0.0122
1437	0.0202	0.0096
1438	0.0542	0.0204
1439	0.0374	0
1440	0.5804	0.0338
1441	0.5782	0.1398
1442	0.1168	0.0218
1443	0.1362	0.018
1444	0.1308	0.0142
1445	0.0756	0.0092
1446	0.064	0.0202
1447	0.0004	0
1448	0.0664	0.0002
1449	0.6018	0.0358
1450	0.574	0.1398
1451	0.1446	0.0226
1452	0.117	0.0132
1453	0.1296	0.011
1454	0.1036	0.0206
1455	0.0282	0.0112
1456	0.0006	0.0094
1457	0.0864	0.0168
1458	0.6074	0.0326
1459	0.5764	0.1402
1460	0.1046	0.0178
1461	0.0878	0.0086
1462	0.129	0.0194
1463	0.057	0.011
1464	0.011	0.0106
1465	0.0166	0.0158
1466	0.0852	0.0008
1467	0.6306	0.0564
1468	0.5694	0.139
1469	0.0946	0.0104
1470	0.1288	0.0192
1471	0.1302	0.0118
1472	0.0428	0.0094
1473	0.0228	0.0216
1474	0.0004	0.0006
1475	0.1074	0.0046
1476	0.6446	0.051
1477	0.529	0.1306
1478	0.1124	0.0176
1479	0.1086	0.0136
1480	0.1048	0.0092
1481	0.1118	0.0222
1482	0.0592	0.0196
1483	0.0018	0.0002
1484	0.1104	0.0008
1485	0.6184	0.0466
1486	0.5336	0.1294
1487	0.0848	0.0144
1488	0.069	0.0096
1489	0.1152	0.0206
1490	0.0898	0.0214
1491	0.0174	0.01
1492	0.0024	0.0102
1493	0.1518	0.0214
1494	0.621	0.0602
1495	0.5112	0.1268
1496	0.052	0.0074
1497	0.0942	0.0174
1498	0.1412	0.0216
1499	0.048	0.0116
1500	0.0006	0.0092
1501	0.0044	0.0202
1502	0.1332	0.0084
1503	0.6016	0.0442
1504	0.514	0.1212
1505	0.0938	0.013
1506	0.1398	0.0214
1507	0.1418	0.023
1508	0.0338	0.0088
1509	0.0634	0.0236
1510	0.0596	0.0214
1511	0.1092	0.0018
1512	0.574	0.057
1513	0.4714	0.1166
1514	0.1116	0.0186
1515	0.0864	0.0152
1516	0.0552	0.01
1517	0.0828	0.0208
1518	0.0458	0.0214
1519	0.015	0.0056
1520	0.1326	0.0002
1521	0.5876	0.0522
1522	0.4766	0.1156
1523	0.1026	0.0168
1524	0.0588	0.0094
1525	0.0984	0.0198
1526	0.089	0.0208
1527	0.0524	0.017
1528	0.0006	0
1529	0.1638	0
1530	0.6156	0.068
1531	0.465	0.114
1532	0.0582	0.0086
1533	0.092	0.0186
1534	0.1316	0.0214
1535	0.0772	0.0206
1536	0.0006	0.003
1537	0.0006	0.0002
1538	0.1872	0.005
1539	0.6368	0.0668
1540	0.4456	0.109
1541	0.0742	0.0134
1542	0.1198	0.0212
1543	0.1952	0.0214
1544	0.0818	0.0204
1545	0.0004	0
1546	0.0006	0.0004
1547	0.254	0.0224
1548	0.6088	0.0648
1549	0.428	0.1062
1550	0.0888	0.0174
1551	0.1322	0.0218
1552	0.207	0.0214
1553	0.0374	0.0098
1554	0.0024	0.0098
1555	0.0502	0.0206
1556	0.179	0.0204
1557	0.5616	0.0552
1558	0.4174	0.1042
1559	0.0976	0.0208
1560	0.1432	0.0218
1561	0.1312	0.0146
1562	0.0232	0.007
1563	0.0524	0.0176
1564	0.0004	0.0002
1565	0.209	0
1566	0.614	0.0696
1567	0.4316	0.1042
1568	0.1358	0.022
1569	0.1468	0.0164
1570	0.1608	0.0094
1571	0.0796	0.0204
1572	0.0004	0.0084
1573	0.0004	0.008
1574	0.217	0.0202
1575	0.5984	0.0646
1576	0.4394	0.1054
1577	0.107	0.0208
1578	0.0882	0.0074
1579	0.1314	0.0176
1580	0.0458	0.0118
1581	0.0004	0.0084
1582	0.014	0.0186
1583	0.19	0.0048
1584	0.6136	0.0676
1585	0.4686	0.1098
1586	0.1282	0.017
1587	0.1544	0.026
1588	0.1456	0.0196
1589	0.0378	0.0102
1590	0.0894	0.0252
1591	0.0286	0.0202
1592	0.2096	0.0036
1593	0.61	0.0672
1594	0.4278	0.1024
1595	0.1344	0.0126
1596	0.0824	0.0134
1597	0.0624	0.01
1598	0.0882	0.021
1599	0.0806	0.0244
1600	0.0012	0.0098
1601	0.2314	0.025
1602	0.592	0.0652
1603	0.4202	0.099
1604	0.0766	0.0102
1605	0.048	0.0098
1606	0.092	0.021
1607	0.0972	0.0224
1608	0.0396	0.0142
1609	0.0116	0
1610	0.2816	0.022
1611	0.6002	0.0712
1612	0.4022	0.0944
1613	0.0428	0.0056
1614	0.0828	0.0154
1615	0.126	0.0218
1616	0.0692	0.019
1617	0.0002	0.0076
1618	0.0378	0.0204
1619	0.2816	0.018
1620	0.582	0.072
1621	0.3724	0.0918
1622	0.0608	0.0124
1623	0.1138	0.0234
1624	0.104	0.0208
1625	0.0304	0.009
1626	0.002	0.0204
1627	0.0312	0
1628	0.295	0.0226
1629	0.5606	0.08
1630	0.3542	0.085
1631	0.0912	0.0158
1632	0.1288	0.021
1633	0.0816	0.0114
1634	0.092	0.022
1635	0.0366	0.0136
1636	0.0448	0.0074
1637	0.2926	0.023
1638	0.54	0.0716
1639	0.355	0.0828
1640	0.0886	0.0184
1641	0.0914	0.0138
1642	0.0996	0.0206
1643	0.0868	0.022
1644	0.0162	0.0098
1645	0.0948	0.0218
1646	0.3126	0.0294
1647	0.535	0.0716
1648	0.3404	0.0824
1649	0.0748	0.0128
1650	0.1142	0.0204
1651	0.1002	0.022
1652	0.0426	0.012
1653	0.001	0.0196
1654	0.0442	0.0002
1655	0.3076	0.0262
1656	0.5304	0.0718
1657	0.325	0.0784
1658	0.0854	0.0164
1659	0.1228	0.0214
1660	0.0772	0.0152
1661	0.0872	0.0214
1662	0.0336	0.0126
1663	0.0584	0
1664	0.3324	0.034
1665	0.5186	0.0722
1666	0.3168	0.0768
1667	0.0962	0.0198
1668	0.1128	0.0158
1669	0.1004	0.0204
1670	0.0486	0.0138
1671	0.001	0.009
1672	0.0914	0.0196
1673	0.3362	0.0334
1674	0.512	0.091
1675	0.3102	0.0776
1676	0.0852	0.0162
1677	0.1148	0.0204
1678	0.0654	0.0148
1679	0.03	0.0096
1680	0.006	0.0192
1681	0.0814	0
1682	0.3522	0.0366
1683	0.5126	0.0726
1684	0.3144	0.075
1685	0.1152	0.018
1686	0.1428	0.0172
1687	0.046	0.0092
1688	0.0854	0.0218
1689	0.0214	0.0112
1690	0.104	0.0208
1691	0.349	0.0358
1692	0.5072	0.0726
1693	0.3096	0.0742
1694	0.0852	0.016
1695	0.0808	0.0106
1696	0.0888	0.0212
1697	0.041	0.0126
1698	0.001	0.019
1699	0.095	0
1700	0.3692	0.04
1701	0.506	0.0734
1702	0.3076	0.0724
1703	0.077	0.0082
1704	0.1246	0.0192
1705	0.0608	0.0148
1706	0.0838	0.0216
1707	0.01	0.0114
1708	0.1172	0.0206
1709	0.3694	0.0536
1710	0.5014	0.0738
1711	0.2858	0.0672
1712	0.0684	0.0134
1713	0.0832	0.015
1714	0.0876	0.021
1715	0.0424	0.0128
1716	0.0004	0.0098
1717	0.15	0.0102
1718	0.4366	0.064
1719	0.4844	0.0744
1720	0.2756	0.0642
1721	0.1018	0.0118
1722	0.158	0.0204
1723	0.0712	0.021
1724	0.0008	0.0002
1725	0.0006	0.0002
1726	0.1584	0.0172
1727	0.4392	0.0572
1728	0.4734	0.075
1729	0.249	0.0598
1730	0.1012	0.0162
1731	0.1676	0.0224
1732	0.0794	0.0198
1733	0.0012	0.0014
1734	0.0004	0.0014
1735	0.154	0.021
1736	0.4124	0.0484
1737	0.4578	0.0758
1738	0.2316	0.0578
1739	0.1008	0.0196
1740	0.1382	0.021
1741	0.0408	0.0104
1742	0.0312	0.0102
1743	0.0662	0.0208
1744	0.1464	0
1745	0.4386	0.0558
1746	0.4532	0.0784
1747	0.2506	0.0574
1748	0.1666	0.021
1749	0.1552	0.013
1750	0.0374	0.0094
1751	0.0712	0.0204
1752	0.0008	0
1753	0.171	0.003
1754	0.464	0.077
1755	0.4564	0.0772
1756	0.265	0.0578
1757	0.1296	0.0148
1758	0.1292	0.0094
1759	0.087	0.0212
1760	0.0344	0.0112
1761	0.0012	0.0092
1762	0.1752	0.0196
1763	0.4564	0.0574
1764	0.46	0.0774
1765	0.2364	0.055
1766	0.0776	0.0068
1767	0.1152	0.0174
1768	0.0496	0.0122
1769	0.0078	0.0094
1770	0.006	0.0178
1771	0.1608	0.0036
1772	0.4764	0.061
1773	0.4616	0.08
1774	0.2466	0.052
1775	0.1206	0.014
1776	0.1242	0.0132
1777	0.0402	0.01
1778	0.0956	0.022
1779	0.0676	0.0206
1780	0.1782	0
1781	0.4844	0.0642
1782	0.4382	0.0788
1783	0.276	0.047
1784	0.0818	0.0084
1785	0.06	0.0082
1786	0.0808	0.0202
1787	0.0748	0.0212
1788	0.0006	0.0098
1789	0.2136	0.02
1790	0.494	0.0642
1791	0.4744	0.0798
1792	0.2396	0.045
1793	0.0414	0.0016
1794	0.0816	0.011
1795	0.084	0.021
1796	0.0282	0.0106
1797	0	0.0122
1798	0.1602	0
1799	0.5088	0.0668
1800	0.443	0.081
1801	0.1994	0.0404
1802	0.0814	0.0056
1803	0.1264	0.0168
1804	0.044	0.0114
1805	0.0332	0.0208
1806	0.0198	0.0062
1807	0.2018	0.0046
1808	0.512	0.0718
1809	0.4086	0.082
1810	0.169	0.0348
1811	0.0662	0.0108
1812	0.0678	0.012
1813	0.0918	0.0218
1814	0.0652	0.02
1815	0.0012	0
1816	0.237	0
1817	0.5602	0.079
1818	0.3984	0.0838
1819	0.162	0.0304
1820	0.0726	0.0068
1821	0.1182	0.018
1822	0.082	0.021
1823	0.0044	0.0096
1824	0.0006	0.0094
1825	0.2704	0.0204
1826	0.5674	0.0974
1827	0.3748	0.0848
1828	0.112	0.0246
1829	0.0788	0.0124
1830	0.1286	0.0214
1831	0.0454	0.0128
1832	0.0012	0.0084
1833	0.0014	0.0184
1834	0.263	0.0168
1835	0.5764	0.0782
1836	0.395	0.0866
1837	0.1238	0.0204
1838	0.118	0.0166
1839	0.1268	0.0134
1840	0.0336	0.0102
1841	0.0784	0.0218
1842	0.0524	0.0202
1843	0.2492	0.0044
1844	0.5776	0.0826
1845	0.3484	0.0818
1846	0.1312	0.018
1847	0.0838	0.0128
1848	0.0704	0.0096
1849	0.083	0.021
1850	0.0604	0.0216
1851	0.0394	0.014
1852	0.2848	0.0002
1853	0.6066	0.0902
1854	0.3618	0.0814
1855	0.1024	0.0118
1856	0.0598	0.0104
1857	0.1	0.0204
1858	0.0848	0.0216
1859	0.0124	0.016
1860	0.0012	0.0002
1861	0.3144	0.0004
1862	0.6324	0.0964
1863	0.34	0.0776
1864	0.055	0.0062
1865	0.0916	0.0162
1866	0.1364	0.0214
1867	0.0776	0.022
1868	0.0004	0.0006
1869	0.0004	0.0002
1870	0.3358	0.002
1871	0.6344	0.1008
1872	0.3114	0.073
1873	0.067	0.0112
1874	0.1144	0.0212
1875	0.2218	0.023
1876	0.088	0.0242
1877	0.0014	0
1878	0.0006	0.0002
1879	0.346	0.0238
1880	0.5958	0.096
1881	0.2752	0.0686
1882	0.071	0.0158
1883	0.1132	0.0218
1884	0.1634	0.0232
1885	0.0404	0.0118
1886	0.0028	0.0086
1887	0.0112	0.0202
1888	0.3214	0
1889	0.5828	0.096
1890	0.28	0.0668
1891	0.1034	0.0194
1892	0.137	0.0228
1893	0.138	0.0144
1894	0.0274	0.0088
1895	0.069	0.0216
1896	0.0016	0.0024
1897	0.3422	0.0036
1898	0.6098	0.1114
1899	0.2608	0.062
1900	0.1416	0.0218
1901	0.138	0.0178
1902	0.1344	0.0092
1903	0.0738	0.0202
1904	0.001	0.0056
1905	0.0002	0.002
1906	0.3576	0.0044
1907	0.6446	0.1176
1908	0.2906	0.0636
1909	0.1386	0.0208
1910	0.145	0.0082
1911	0.253	0.0204
1912	0.0838	0.0228
1913	0.0006	0.0004
1914	0.0002	0
1915	0.3728	0.0188
1916	0.6108	0.1076
1917	0.266	0.0646
1918	0.07	0.0118
1919	0.103	0.0194
1920	0.137	0.0188
1921	0.0298	0.01
1922	0.0102	0.0098
1923	0.021	0.019
1924	0.381	0
1925	0.636	0.1254
1926	0.2566	0.0576
1927	0.1164	0.0194
1928	0.1494	0.0184
1929	0.1424	0.0106
1930	0.03	0.0102
1931	0.0604	0.0212
1932	0.001	0.0002
1933	0.4072	0.0108
1934	0.613	0.116
1935	0.2398	0.0568
1936	0.1242	0.0186
1937	0.0902	0.011
1938	0.083	0.01
1939	0.0788	0.0212
1940	0.001	0.0098
1941	0.0008	0.019
1942	0.35	0
1943	0.6268	0.1182
1944	0.2728	0.062
1945	0.0942	0.0164
1946	0.0898	0.0152
1947	0.135	0.026
1948	0.0366	0.0108
1949	0.025	0.0218
1950	0.0004	0
1951	0.422	0.006
1952	0.6502	0.124
1953	0.2762	0.0586
1954	0.1288	0.0166
1955	0.1244	0.0204
1956	0.1388	0.0174
1957	0.1222	0.0324
1958	0.001	0.0076
1959	0.0012	0.0114
1960	0.4192	0.0002
1961	0.626	0.1342
1962	0.2678	0.048
1963	0.0654	0.01
1964	0.0746	0.0118
1965	0.1824	0.0218
1966	0.1256	0.034
1967	0.0002	0.0076
1968	0.0006	0.0076
1969	0.4318	0.021
1970	0.5952	0.1312
1971	0.1328	0.0322
1972	0.0302	0.0068
1973	0.082	0.0186
1974	0.1512	0.023
1975	0.093	0.0262
1976	0.0002	0.0002
1977	0.0004	0.0104
1978	0.491	0.01
1979	0.661	0.152
1980	0.12	0.0282
1981	0.063	0.012
1982	0.1136	0.022
1983	0.2474	0.0236
1984	0.0988	0.0274
1985	0.0006	0.0002
1986	0.0008	0
1987	0.494	0.0206
1988	0.646	0.1526
1989	0.1012	0.0252
1990	0.078	0.0176
1991	0.1226	0.022
1992	0.254	0.0248
1993	0.0856	0.0242
1994	0.0014	0.0002
1995	0.0014	0
1996	0.4954	0.0368
1997	0.5964	0.1388
1998	0.0962	0.024
1999	0.0924	0.0198
2000	0.132	0.0226
2001	0.2562	0.0248
2002	0.0728	0.0214
2003	0.001	0.0002
2004	0.0336	0.0004
2005	0.498	0.0394
2006	0.5854	0.1408
2007	0.1014	0.0244
2008	0.1024	0.0214
2009	0.1454	0.0232
2010	0.2068	0.025
2011	0.0484	0.016
2012	0.0014	0.0002
2013	0.0412	0
2014	0.5014	0.0442
2015	0.5438	0.1304
2016	0.1142	0.0254
2017	0.1156	0.0224
2018	0.1572	0.0234
2019	0.2004	0.0266
2020	0.0002	0.009
2021	0.0006	0.0038
2022	0.0474	0.004
2023	0.5618	0.0552
2024	0.534	0.131
2025	0.111	0.026
2026	0.1116	0.0228
2027	0.1716	0.0242
2028	0.1664	0.0238
2029	0.0008	0.0002
2030	0.001	0
2031	0.0546	0.0138
2032	0.4904	0.0328
2033	0.5256	0.1276
2034	0.123	0.0276
2035	0.1202	0.0234
2036	0.167	0.024
2037	0.134	0.021
2038	0.0008	0.0004
2039	0.0004	0.0056
2040	0.0552	0.0052
2041	0.506	0.0544
2042	0.5166	0.1224
2043	0.1318	0.0306
2044	0.1154	0.0236
2045	0.1448	0.023
2046	0.0732	0.01
2047	0.0256	0.01
2048	0.0196	0.0098
2049	0.1034	0.0208
2050	0.4946	0.0342
2051	0.549	0.1282
2052	0.1572	0.0322
2053	0.172	0.0236
2054	0.2688	0.0214
2055	0.0544	0
2056	0.0014	0.0004
2057	0.0384	0.014
2058	0.0598	0.0002
2059	0.5228	0.0348
2060	0.5752	0.1314
2061	0.1828	0.0396
2062	0.19	0.0268
2063	0.3016	0.0276
2064	0.1938	0.0242
2065	0.057	0.0176
2066	0.0008	0
2067	0.062	0.0004
2068	0.508	0.0396
2069	0.5694	0.1278
2070	0.181	0.0406
2071	0.1504	0.0246
2072	0.1818	0.0178
2073	0.173	0.04
2074	0.0004	0.0004
2075	0.001	0
2076	0.065	0.0002
2077	0.4974	0.0476
2078	0.5828	0.1272
2079	0.166	0.0374
2080	0.093	0.0106
2081	0.2306	0.0318
2082	0.239	0.0368
2083	0.0012	0
2084	0.0006	0.0004
2085	0.07	0
2086	0.5014	0.0402
2087	0.5476	0.1208
2088	0.1616	0.0386
2089	0.1084	0.0224
2090	0.2346	0.0422
2091	0.2016	0.0298
2092	0.0012	0.0006
2093	0.0008	0.0004
2094	0.0794	0.0002
2095	0.484	0.0408
2096	0.5084	0.116
2097	0.143	0.0354
2098	0.1552	0.0344
2099	0.2438	0.0452
2100	0.1718	0.0248
2101	0.0006	0.0004
2102	0.0004	0.0002
2103	0.085	0.0002
2104	0.4684	0.0408
2105	0.4786	0.1106
2106	0.1644	0.0406
2107	0.1936	0.0426
2108	0.2758	0.0452
2109	0.0826	0.0002
2110	0.001	0.0002
2111	0.0006	0.0002
2112	0.0902	0.0004
2113	0.4512	0.0424
2114	0.4572	0.1054
2115	0.1976	0.048
2116	0.2606	0.0436
2117	0.462	0.0418
2118	0.0732	0
2119	0.0008	0.0002
2120	0.0012	0
2121	0.096	0.0002
2122	0.4296	0.0606
2123	0.4182	0.0954
2124	0.2212	0.0346
2125	0.2932	0.0548
2126	0.4334	0.036
2127	0.0632	0.0002
2128	0.0006	0
2129	0.0008	0.0004
2130	0.1308	0
2131	0.4266	0.0588
2132	0.3852	0.0868
2133	0.2534	0.0338
2134	0.3142	0.0628
2135	0.4324	0.0308
2136	0.0248	0
2137	0.0002	0.0002
2138	0.0014	0.0006
2139	0.149	0.0012
2140	0.4132	0.058
2141	0.3656	0.08
2142	0.2918	0.0352
2143	0.3446	0.07
2144	0.4262	0.0262
2145	0.017	0.0002
2146	0.001	0.0002
2147	0.0012	0
2148	0.1558	0.0372
2149	0.198	0.0464
2150	0.2946	0.0602
2151	0.3222	0.0428
2152	0.3372	0.0822
2153	0.2122	0.0258
2154	0.0174	0.0044
2155	0.0004	0.0006
2156	0.0778	0.0002
2157	0.1678	0.0392
2158	0.2186	0.0426
2159	0.2966	0.0606
2160	0.4062	0.0368
2161	0.4296	0.0808
2162	0.0456	0.0002
2163	0.0026	0.0002
2164	0.0012	0.0002
2165	0.0896	0.0128
2166	0.1542	0.0424
2167	0.1256	0.0118
2168	0.2864	0.0628
2169	0.4244	0.0436
2170	0.4088	0.0854
2171	0.0244	0.0002
2172	0.003	0.0002
2173	0.001	0.0002
2174	0.1132	0.0222
2175	0.1084	0.0374
2176	0.123	0.008
2177	0.28	0.0558
2178	0.4132	0.038
2179	0.4288	0.0884
2180	0.0236	0
2181	0.0096	0
2182	0.0248	0
2183	0.1238	0.0244
2184	0.078	0.0236
2185	0.1072	0.0006
2186	0.2944	0.06
2187	0.4472	0.0386
2188	0.4218	0.0936
2189	0.0162	0.0002
2190	0.0082	0.0002
2191	0.0376	0.0002
2192	0.1082	0.023
2193	0.0468	0.016
2194	0.1238	0.0004
2195	0.3138	0.0644
2196	0.447	0.0568
2197	0.4202	0.096
2198	0.0272	0.0004
2199	0.0238	0.0006
2200	0.0324	0.0004
2201	0.0768	0.019
2202	0.0002	0.0076
2203	0.1422	0.0102
2204	0.3416	0.0808
2205	0.4596	0.0402
2206	0.4438	0.0994
2207	0.0704	0.0002
2208	0.0696	0
2209	0.0164	0
2210	0.0394	0.0058
2211	0.0264	0.006
2212	0.2496	0.033
2213	0.3312	0.0702
2214	0.4954	0.0604
2215	0.509	0.1064
2216	0.1944	0.0006
2217	0.1794	0
2218	0.0002	0.0002
2219	0.0004	0
2220	0.0082	0
2221	0.1076	0.0284
2222	0.2214	0.0322
2223	0.5432	0.0528
2224	0.5368	0.1172
2225	0.3048	0.0206
2226	0.2638	0.0002
2227	0.0328	0.0008
2228	0.0012	0
2229	0.0394	0.0218
2230	0.0498	0.0006
2231	0.197	0.0334
2232	0.4886	0.0362
2233	0.4488	0.103
2234	0.1234	0.0224
2235	0.0822	0.0152
2236	0.0564	0.0096
2237	0.202	0.036
2238	0.1144	0.035
2239	0.0602	0.0004
2240	0.1826	0.0294
2241	0.4706	0.0364
2242	0.5072	0.1028
2243	0.0686	0.016
2244	0.0398	0.0082
2245	0.1172	0.0242
2246	0.2032	0.042
2247	0.099	0.031
2248	0.0454	0
2249	0.1668	0.034
2250	0.4666	0.0362
2251	0.4482	0.1002
2252	0.0494	0.0124
2253	0.0982	0.0234
2254	0.1488	0.0304
2255	0.2054	0.048
2256	0.083	0.0262
2257	0.031	0.0004
2258	0.1558	0.0248
2259	0.4614	0.0364
2260	0.3842	0.0968
2261	0.004	0.0002
2262	0.0496	0
2263	0.1836	0.0278
2264	0.2062	0.0548
2265	0.0004	0.0022
2266	0.041	0.0212
2267	0.1362	0.0158
2268	0.4728	0.0568
2269	0.371	0.0944
2270	0.0184	0.0076
2271	0.0694	0.0074
2272	0.2794	0.0554
2273	0.1758	0.0454
2274	0.0082	0.0154
2275	0.0308	0.0004
2276	0.1588	0.0246
2277	0.4278	0.0416
2278	0.3424	0.0868
2279	0.0132	0.0048
2280	0.1118	0.0188
2281	0.2558	0.0476
2282	0.1836	0.0474
2283	0.0294	0.0108
2284	0.0856	0.0212
2285	0.1778	0.03
2286	0.4038	0.0368
2287	0.3178	0.0806
2288	0.0452	0.0126
2289	0.1358	0.0206
2290	0.2376	0.0492
2291	0.1348	0.036
2292	0.0016	0.0156
2293	0.066	0.0002
2294	0.191	0.0318
2295	0.3838	0.0372
2296	0.3008	0.0762
2297	0.0622	0.0158
2298	0.1478	0.021
2299	0.225	0.0506
2300	0.1486	0.0394
2301	0.0294	0.0104
2302	0.1356	0.021
2303	0.2166	0.049
2304	0.3262	0.0272
2305	0.2892	0.0738
2306	0.0724	0.018
2307	0.1504	0.0222
2308	0.2056	0.052
2309	0.024	0.0068
2310	0.0136	0.0176
2311	0.1292	0
2312	0.2218	0.0476
2313	0.3164	0.028
2314	0.2876	0.0714
2315	0.094	0.0208
2316	0.2232	0.0226
2317	0.1836	0.0456
